,0_x,+,−,?,communictaion,quality,price,safety
403,уважаемый газпромбанк техподдержка какой вопрос закрыть глаз тип вселенский масштаб очередь отделение недовольный лицо консультант время диалог игнорирование вопрос онлайн чат,4.0546180491686316e-05,0.9998294562881607,0.00012999753134753224,1.0,0.0,0.0,0.0
404,добрый день бороться втб банк не закрыть счёт,0.0345952318196014,0.8965619244815769,0.06884284369882171,0.0,1.0,0.0,0.0
405,добрый день замечательный банк сделать акция 10 билет альфа путешествие зарегистрироваться оплатить билет не быть рассказывать нужный отдельный аккаунт билет немой не показываться вернуться кешбек,0.00987183045699425,0.01625027665660317,0.9738778928864024,0.0,1.0,0.0,0.0
406,05 03 2022г оформить дебетовый карта росбанк всё 10 03 2022 получить карта отделение банк оператор сообщить проводиться акция банк друг пара день поделиться ссылка карта друг друг оформить карта,0.46707852457415494,0.008173192497002695,0.5247482829288423,1.0,0.0,0.0,0.0
407,являться клиент банк 3 год,0.3086015609716037,0.2093317554586232,0.48206668356977317,0.0,1.0,0.0,0.0
408,прийти 16 11 21 около 17 00 отделение город санкт петербург адрес гражданский проспект 36 забрать дебетовый карта generation который указать бесплатный,0.33300550005593904,0.05788969902854713,0.6091048009155138,1.0,0.0,0.0,0.0
409,недавно стать клиент банк,0.19601507972074017,0.7052578968468943,0.09872702343236546,0.0,1.0,0.0,0.0
410,сегодня 24 ноябрь решить поехать отделение открыть вклад крупный сумма,0.0032979876507794256,0.43243954563801906,0.5642624667112016,0.5,0.5,0.0,0.0
411,категория услуга такой раздел быть проблема 2021 год офис банк подключить услуга сберпрайм попровать сказать,0.09915961396811988,0.7908433782006117,0.10999700783126853,1.0,0.0,0.0,0.0
412,почтабанк требовать удалить свой номер телефон ваш база данные взыскание долг видимо человек указать номер не платить звонить ваш любимый схема возврат долг обзвонить авось другой человек видимо,7.404710315692131e-07,0.9968287765023613,0.0031704830266070893,1.0,0.0,0.0,0.0
413,оплата услуга карта сторонний банк 2026 приложение сайт появляться сообщение операция отклонить система безопасность,0.043801801438105414,0.9196978786772326,0.036500319884662014,0.0,1.0,0.0,0.0
